"NO","Name","District","Address","Name_Per","Telephone","twd97X","twd97Y","wgs84aX","wgs84aY"
"5.931110258E9","春德堂藥局","汐止區","新北市汐止區新台五路1段220號","金正大","02-26422048","316197.18","2772928.1","121.656133605215","25.063107817149"
"5.931110178E9","永瑞藥局","汐止區","新北市汐止區汐萬路1段10號","江一平","02-26421863","316203.55","2773407.14","121.656219755785","25.0674321379364"
"5.93111277E9","躍獅大同藥局","汐止區","新北市汐止區新興路7號1樓","陳木龍","02-26418399","316229.45","2773130.39","121.656463149059","25.0649326147537"
"5.931110114E9","必進藥局","汐止區","新北市汐止區茄苳路33號","徐必進","02-26416382","317132.93","2773798.83","121.665450527984","25.0709272619836"
"5.931111602E9","汐止中西大藥局","汐止區","新北市汐止區中正路四號","陳水木","02-26411746","316902.2","2773714.05","121.663159429244","25.0701720546506"
"5.931112047E9","吉安康健保藥師藥局","汐止區","新北市汐止區宜興街11號1樓","陳藝文","02-26405881","312690.85","2770529.44","121.621272056993","25.0416027129299"
"5.931210011E9","日昇藥局","三芝區","新北市三芝區中山路1段54","鍾繁木","02-26362131","300612","2794214","121.502448255","25.2558757622"
"5.931100305E9","璉恩藥局","淡水區","新北市淡水區北新路131、133號","陳貞璉","02-26298454","295279.54","2785670.9","121.449228615414","25.1789206628078"
"5.931102158E9","貝比爾藥局","淡水區","新北市淡水區中山北路1段171號1樓","胡家源","02-26261577","294694.94","2785549.12","121.443424829633","25.1778387216388"
"5.931101991E9","淡水春天生活藥局","淡水區","新北市淡水區中山北路1段49號","白國正","02-26257059","294515.55","2785291.53","121.441636711437","25.1755185934378"
"5.931101955E9","伯宇藥局","淡水區","新北市淡水區新春街103號-8","彭偉?","02-26236006","294359.41","2786041.82","121.440111985021","25.1822967144872"
"5.931100154E9","尚運藥局","淡水區","新北市淡水區學府路51巷1弄20號","林雙媚","02-26225149","295089.91","2784562.25","121.44731078329","25.1689176128897"
"5.93110019E9","正明藥局","淡水區","新北市淡水區長興街42號","黃碧蓮","02-26224025","294779.68","2784845.57","121.444242456268","25.1714846419358"
"5.931100163E9","昇運藥局","淡水區","新北市淡水區中山路157-1號","林芬珍","02-26222083","294399.37","2784991.62","121.440474424792","25.1728144360621"
"5.931102087E9","匯民藥局","淡水區","新北市淡水區中山北路1段101號2樓","陳光和","02-26202620","294591.51","2785396.33","121.442393692245","25.1764624676821"
"5.931231163E9","寶格麗藥局","八里區","新北市八里區華峰一街16號1樓","宋淑惠","02-26193008","290261.35","2782105.26","121.399338143157","25.1468729045418"
"5.931231225E9","小蘋果藥局","八里區","新北市八里區中山路1段229號","周分雰","02-26108206","291431.74","2783296.51","121.410982671988","25.1575957622799"
"5.931231207E9","大愛嘉安藥局","八里區","新北市八里區中山路2段422號1樓","李嘉澍","02-26107790","290313.02","2782186.01","121.399853062053","25.1476006019318"
"5.931231252E9","天康八里藥局","八里區","新北市八里區中山路2段367號","宋妤瑄","02-26101569","290208.63","2782120.18","121.398815729299","25.1470090236879"
"5.931171233E9","狀元葯師藥局","林口區","新北市林口區文化二路1段62號1樓-1","徐麗華","02-26096215","286867.7","2773387.57","121.365444300546","25.0682560062128"
"5.931170012E9","存明藥局","林口區","新北市林口區中山路91號","劉明勝","02-26035658","289317.18","2774550.14","121.389757097916","25.0786899673383"
"5.931171528E9","長康藥局","林口區","新北市林口區中山路166號1樓","李玉棣","02-26012661","289359.05","2774578.31","121.390172944864","25.0789432223365"
"5.931170067E9","宏宇藥局","林口區","新北市林口區中正路288號1樓","劉福生","02-26011878","289212","2774447.01","121.38871148648","25.0777616363112"
"5.931170129E9","麗園藥局","林口區","新北市林口區東勢里麗園一街6巷1-4號1樓","李曉群","02-26009405","287993.16","2773597.3","121.376605802768","25.0701215942088"
"5.931171242E9","旺林藥局","林口區","新北市林口區文化二路1段228號","何俊儒","02-26000186","287296.6","2773847.94","121.369708061652","25.0724017012533"
"5.931270026E9","仁又堂藥局","金山區","新北市金山區信義路17號","謝式堂","02-24982368","314216.83","2790398.3","121.637324017175","25.2209080664103"
"5.931121242E9","崇德藥局","瑞芳區","新北市瑞芳區明燈路3段39-11號1樓","楊蘭心","02-24976051","331369.36","2777966.56","121.806804827188","25.1078512614622"
"5.931120156E9","瑞聯藥局","瑞芳區","新北市瑞芳區明燈路3段11號","王肇章","02-24975852","331552.15","2777920.53","121.808614387324","25.1074259114731"
"5.931250015E9","松南藥局","雙溪區","新北市雙溪區中華路29號","林天明","02-24931085","337395.52","2770175.33","121.866056192532","25.0371807866842"
"5.931121402E9","瑞慶藥局","瑞芳區","新北市瑞芳區大埔路130號","羅倫濠","02-24586386","327005.75","2777220.03","121.763499379475","25.1013411537058"
"5.93103096E9","中正藥局","永和區","新北市永和區中正路439號","柯金龍","02-23247318","302193.85","2766452.24","121.517095223578","25.0051923711178"
"5.931160132E9","健康藥師藥局","泰山區","新北市泰山區明志路2段323號","邵雅萍","02-22972121","293028.08","2770940.37","121.42643024419","25.0459996172892"
"5.931161344E9","北安藥妝藥局","泰山區","新北市泰山區明志路2段61號","吳羽旋","02-22967199","293304.5","2771672.43","121.42919263423","25.0526008228148"
"5.931160089E9","千家藥局","泰山區","新北市泰山區明志路2段199號","林玉燕","02-22962319","293141.78","2771287.46","121.427567861174","25.0491299641809"
"5.931151553E9","立豪藥師藥局","五股區","新北市五股區工商路189號1樓","楊宗錡","02-22952479","293752.12","2775484.63","121.4337501092","25.0870046071578"
"5.931151231E9","五股聯成藥局","五股區","新北市五股區成泰路2段118號","江和結","02-22942767","294179.48","2775084.76","121.437973948843","25.083382142821"
"5.931151437E9","虹元藥局","五股區","新北市五股區自強路56號","洪若夆","02-22925067","293691.59","2774004.66","121.433103065777","25.0736452165727"
"5.931150065E9","成泰藥局","五股區","新北市五股區成泰路1段143號1樓","邱湘榕","02-22924305","293919.22","2773942.42","121.435357451777","25.0730766572078"
"5.93114209E9","泰明藥局","蘆洲區","新北市蘆洲區長榮路67號","陳新強","02-22898655","296622.78","2775106.91","121.462195802303","25.0835086746324"
"5.931140372E9","上群藥師藥局","蘆洲區","新北市蘆洲區民族路287號1樓","吳尚儒","02-22898275","297961.11","2775937.04","121.475491919429","25.0909611717841"
"5.931140112E9","施藥局","蘆洲區","新北市蘆洲區信義路230號","施鎮江","02-22898116","298291.95","2775373.33","121.478752037298","25.0858614210739"
"5.931140096E9","華信藥局","蘆洲區","新北市蘆洲區民族路154號1樓","洪瑞振","02-22898116","298376.84","2775401.33","121.47959456675","25.0861115460886"
"5.931141799E9","群欣藥局","蘆洲區","新北市蘆洲區長安街118號2樓","潘信全","02-22894815","296474.79","2774908.66","121.460722007073","25.0817234565433"
"5.931141637E9","華興藥師藥局","蘆洲區","新北市蘆洲區中山一路184號1樓","黃麗華","02-22893899","297801.18","2774837.88","121.473868222166","25.081043043313"
"5.931141646E9","百分百藥局","蘆洲區","新北市蘆洲區中山二路48號2樓","陳怡芬","02-22890237","297805.33","2774971.44","121.473914020516","25.0822486708565"
"5.931142796E9","乙安藥局","蘆洲區","新北市蘆洲區長安街179號1樓","楊景堯","02-22888277","296467.77","2774892.34","121.460651839734","25.0815763232017"
"5.931141726E9","松展多利日式連鎖藥粧藥局","蘆洲區","新北市蘆洲區民族路161號","李玉萍","02-22882586","298349.63","2775628.65","121.479332818403","25.0881646326325"
"5.931021452E9","家福藥局","三重區","新北市三重區仁愛街682號","王碧芬","02-22877692","298595.8","2774754.4","121.481742350617","25.0802639781889"
"5.931020213E9","三興藥局","三重區","新北市三重區三和路4段390巷24號","陳英明","02-22874139","298555.87","2774591.9","121.481340780215","25.0787982162229"
"5.931021023E9","義中藥局","三重區","新北市三重區大同北路107號","沈文雄","02-22874139","299859.09","2772980.72","121.494201010326","25.0642101142892"
"5.931024168E9","合康健保藥局","三重區","新北市三重區三和路4段384號1樓","曾耀緯","02-22869999","298660.12","2774603.27","121.48237456434","25.0788975814712"
"5.931020268E9","慈生藥局","三重區","新北市三重區車路頭街110號","蔡光炎","02-22860619","298848.71","2774167.23","121.484228630045","25.074954897101"
"5.931020188E9","周興隆藥局","三重區","新北市三重區三和路4段181巷48號","毛翠玲","02-22860084","298781.62","2774654.55","121.483580806535","25.0793565682562"
"5.931141922E9","和泰藥師藥局","蘆洲區","新北市蘆洲區復興路69號1樓","連芳雄","02-22859818","298018.25","2775534.75","121.4760443443","25.0873274551548"
"5.931142116E9","龍安藥局","蘆洲區","新北市蘆洲區復興路67號1樓","李堂閔","02-22850310","298014.28","2775532.63","121.476004925478","25.0873084727879"
"5.931141986E9","全佑藥局","蘆洲區","新北市蘆洲區三民路11號1樓","黃新堯","02-22833032","297985.02","2774963.43","121.475694985437","25.0821706507386"
"5.931140229E9","天士藥局","蘆洲區","新北市蘆洲區中正路36號","張麒麟","02-22818227","297538.22","2774983.71","121.471266543614","25.0823678996868"
"5.931142429E9","世全藥局","蘆洲區","新北市蘆洲區民生街133號1樓","廖鐿火孟","02-22817386","297667.39","2774631.13","121.472534787157","25.0791807586263"
"5.931142367E9","蘋果藥妝藥局","蘆洲區","新北市蘆洲區光華路172號1樓","黃政源","02-22812162","296928.82","2774964.73","121.465224771596","25.0822155796121"
"5.931140121E9","大政藥局","蘆洲區","新北市蘆洲區中山二路75號１樓","黃長源","02-22811126","297743.9","2774932.64","121.473303674144","25.0819002982952"
"5.93114013E9","欣泰藥局","蘆洲區","新北市蘆洲區民族路407號","黃明賢","02-22810177","297311.02","2775805.27","121.469042491724","25.0897920466023"
"5.93102414E9","祥和藥局","三重區","新北市三重區三和路4段374號2樓","趙晉賢","02-22807522","298688.92","2774586.45","121.482659530793","25.0787447918954"
"5.931068991E9","新莊健業藥局","新莊區","新北市新莊區昌平街37號1樓至2樓","祁品碩","02-22798088","295874.01","2771637.88","121.454657367962","25.0522131643689"
"5.931069765E9","健業藥妝藥局","新莊區","新北市新莊區中和街130號1樓","羅允廷","02-22796279","295153.76","2771178.31","121.44750414604","25.0480857820102"
"5.931069569E9","心安藥局","新莊區","新北市新莊區新泰路193號2樓","王叡慶","02-22779773","295127.72","2770057.92","121.447209335327","25.0379716087134"
"5.931069505E9","陽光連鎖藥局","新莊區","新北市新莊區中信街40號1樓","楊嘉昌","02-22774399","295382.65","2771489.93","121.449782755393","25.0508922467159"
"5.931068535E9","永安藥局","新莊區","新北市新莊區中港路321號2樓","陳河明","02-22765900","295652.57","2770829.97","121.452436012111","25.0449260282867"
"5.931011778E9","仁耀藥局","板橋區","新北市板橋區板橋大觀路2段19巷93號1樓","李玉珓","02-22755417","296334.8","2766920.84","121.459065708","25.0096133855"
"5.931011456E9","旭成藥局","板橋區","新北市板橋區大觀路2段37巷36號","丁雍唐","02-22755327","295273.1","2766146.82","121.448521713844","25.0026575599137"
"5.931132334E9","家泰藥局","土城區","新北市土城區青雲路181號1、2樓","陳怡潔","02-22749490","296369.08","2763956.35","121.459305777433","24.9828486492157"
"5.931132405E9","小倉藥局","土城區","新北市土城區青雲路190號1樓","朱晏志","02-22744257","296345.72","2763885.12","121.459072003756","24.9822062815855"
"5.931132594E9","元蒼藥局","土城區","新北市土城區學府路1段69號1樓","李維蓁","02-22733868","296146.62","2764554.37","121.457122235386","24.9882544422253"
"5.931133108E9","三豐藥局","土城區","新北市土城區永豐路135巷8號","吳明聰","02-22733766","297165.54","2764012.88","121.46719683425","24.9833344711101"
"5.931013852E9","瑞明藥局","板橋區","新北市板橋區文化路1段17號","顏義興","02-22728467","296205.26","2766989.37","121.45778454673","25.0102360417824"
"5.93113164E9","志仁藥局","土城區","新北市土城區學府路1段102號","徐必成","02-22727222","296024.34","2764515.25","121.455909749907","24.9879049871601"
"5.931132389E9","凱一藥局","土城區","新北市土城區裕民路92巷21弄8號1樓","胡百崇","02-22707679","295442.37","2764334.23","121.450139037403","24.9862882213491"
"5.931133126E9","成康藥局","土城區","新北市土城區學府路1段188號1樓","孫伊初","02-22706596","295754.45","2764318.28","121.453229805281","24.9861348767018"
"5.931132807E9","健業藥局","土城區","新北市土城區中央路2段223-10號","王淑芳","02-22704798","294615.79","2763113.99","121.441911927171","24.9752962595153"
"5.931133251E9","順儷學府藥局","土城區","新北市土城區學府路1段144巷2號1樓","謝侑成","02-22701979","295927.62","2764445.87","121.454949283471","24.9872815220244"
"5.931132745E9","振鑫中西藥局","土城區","新北市土城區中央路4段210號1樓","楊雅婷","02-22686663","291980.67","2761125.27","121.415751718378","24.9574169163771"
"5.931130232E9","頂埔藥局","土城區","新北市土城區中央路4段170號","謝文志","02-22682915","292084.09","2761203.81","121.416778351549","24.9581231373053"
"5.931130438E9","正仁藥局","土城區","新北市土城區中央路4段240號","呂恆慎","02-22682516","291933.38","2761089.25","121.415282312894","24.9570930542806"
"5.931132932E9","全家健康藥局","土城區","新北市土城區中央路4段288號","吳明當","02-22678143","291830.47","2761011.43","121.414260890976","24.9563933357245"
"5.931132343E9","誠安藥局","土城區","新北市土城區中央路4段36號1樓","陳振輝","02-22677737","292479.15","2761510.51","121.420700078943","24.9608811015661"
"5.931130045E9","景紀大藥局","土城區","新北市土城區學成路34號","陳錫政","02-22668550","295697.89","2764446.84","121.452673759183","24.987297254618"
"5.931130358E9","盛安大藥局","土城區","新北市土城區中央路1段258號1樓","陳志銘","02-22668525","294843.89","2764118.21","121.44420374752","24.9843557782871"
"5.931132736E9","大眾藥局","土城區","新北市土城區明街6巷1號","謝順宗","02-22666057","294624","2763066","121.441991703","24.9748627997"
"5.931133171E9","誠恩藥局","土城區","新北市土城區金城路3段137號1樓","王新富","02-22665533","297261.69","2764550.38","121.468167619909","24.9881841077583"
"5.931130214E9","崇愛藥局","土城區","新北市土城區永豐路17號","劉棟華","02-22665506","296699.71","2764555.69","121.46260101597","24.9882494289337"
"5.931130349E9","祥發藥局","土城區","新北市土城區青雲路255號","蔡景揚","02-22655056","296354.73","2763740.29","121.459156392956","24.9808985277638"
"5.931130241E9","協成藥局","土城區","新北市土城區延吉街333號","張見有","02-22653212","296959.04","2764098.47","121.465154270393","24.9841136022875"
"5.93113334E9","大欣藥局","土城區","新北市土城區裕民路251號","廖倩玉","02-22653208","295898.17","2763977.16","121.454642078386","24.9830508996289"
"5.931132183E9","尚安藥師藥局","土城區","新北市土城區中央路2段223-3號1樓","林瑞文","02-22647622","294615.79","2763113.99","121.441911927171","24.9752962595153"
"5.931133331E9","城安大藥局","土城區","新北市土城區金城路3段40號","葉耿焦","02-22646561","297001.69","2764350.82","121.465585305991","24.9863905226804"
"5.931133304E9","裕民藥局","土城區","新北市土城區裕民路255-5號1樓","林日英","02-22645874","295913.19","2763960.07","121.454790283031","24.9828961365191"
"5.931133135E9","順儷明德藥局","土城區","新北市土城區明德路2段139、141號1樓","林融群","02-22644779","295298.22","2763937.58","121.448698094952","24.982711519417"
"5.93113211E9","元崇藥局","土城區","新北市土城區金城路3段176-1號2樓","陳垣愷","02-22643076","297218.3","2764480.25","121.467735346946","24.9875522921337"
"5.931132487E9","鄭家藥局","土城區","新北市土城區清水路127號1樓","鄭豐登","02-22640005","296227.79","2763828.23","121.457901998402","24.981696279407"
"5.9311318E9","立康藥局","土城區","新北市土城區中央路2段238號2樓","吳信誠","02-22636123","294610.86","2763077.42","121.441861926984","24.9749662542613"
"5.93113326E9","土城金城藥局","土城區","新北市土城區裕民路280號1、2樓","石紹廷","02-22631616","295977.3","2763861.72","121.455421987965","24.9820062795518"
"5.931133206E9","樂利藥局","土城區","新北市土城區裕民路77號1樓","黃璽穎","02-22630092","295409.66","2764469.03","121.449819384573","24.9875062639228"
"5.931131579E9","祥安大藥局","土城區","新北市土城區立德路42-1號1樓","詹明蒼","02-22629707","296797.43","2764451.02","121.463565405002","24.9873014545895"
"5.931133064E9","城康藥局","土城區","新北市土城區中央路2段2號1、2樓","陳啟倫","02-22628171","294714.72","2763735.7","121.442911932223","24.9809062765043"
"5.931133046E9","大業藥局","土城區","新北市土城區青仁路41號1樓","李長儒","02-22626791","296434.64","2763479.15","121.459939135608","24.9785384007769"
"5.931133117E9","裕生藥局","土城區","新北市土城區裕生路4號","陳景陽","02-22624919","295262.11","2764500.86","121.448358936214","24.9877980393789"
"5.931133297E9","博盛健保藥局","土城區","新北市土城區立德路66號2樓","陳志豪","02-22622331","296841.44","2764397.85","121.463999542667","24.9868200267265"
"5.931133395E9","順儷金城藥局","土城區","新北市土城區金城路3段147號1樓","郭正中","02-22621590","297288.33","2764566.96","121.468431992775","24.9883329001877"
"5.931130152E9","博惠藥局","土城區","新北市土城區中央路1段249巷20號","古博仁","02-22618337","295051.07","2764232.68","121.446259643805","24.9853831248622"
"5.931131864E9","學府實和藥局","土城區","新北市土城區學府路1段121號","陳美花","02-22612111","295965.08","2764444.88","121.455320331075","24.9872714583285"
"5.931130483E9","學安藥師藥局","土城區","新北市土城區學府路1段211號1樓","葉士弘","02-22610565","295593.61","2764133.26","121.451630438281","24.984469292695"
"5.931132521E9","儷生藥局","土城區","新北市土城區金城路2段390號1樓","謝翊鳳","02-22609911","296804.23","2764259.73","121.46362628697","24.9855742681019"
"5.931130223E9","久達藥局","土城區","新北市土城區中央路3段47號","趙世彬","02-22606982","294333.54","2762500.68","121.439096738962","24.969767549416"
"5.931132496E9","惠蒼藥局","土城區","新北市土城區中央路2段216號1樓","李維彥","02-22606812","294615.72","2763135.03","121.441911927528","24.9754862587946"
"5.931132138E9","心中外藥局","土城區","新北市土城區中央路2段157號","邱振源","02-22603023","294635.62","2763245.84","121.442112619361","24.9764861180426"
"5.931010299E9","宏吉藥局","板橋區","新北市板橋區自由路54號","楊忠義","02-22570407","297008.72","2768469.91","121.465795142961","25.0235777432596"
"5.931010235E9","友祥藥局","板橋區","新北市板橋區裕民街107號","黃瓊純","02-22566497","296408.26","2768928.29","121.459861013463","25.0277346020088"
"5.931010324E9","立昇藥局","板橋區","新北市板橋區新海路72巷8號","葉坤明","02-22564539","296662.68","2768290.52","121.462360436336","25.0219688831854"
"5.931010306E9","義友藥局","板橋區","新北市板橋區陽明街8號","沈文榮","02-22563455","297104.89","2768266.05","121.466741135874","25.0217342843341"
"5.931011278E9","新埔藥局","板橋區","新北市板橋區自由路2號","蘇國欽","02-22558878","296974.19","2768318.96","121.465447884068","25.0222160776776"
"5.931013889E9","宏周藥局","板橋區","新北市板橋區文化路2段5號","趙明德","02-22551438","297278.02","2768546.64","121.468466157527","25.0242621150764"
"5.931010315E9","優良藥局","板橋區","新北市板橋區莊敬路93號","陳國政","02-22550251","297702.75","2768771.83","121.472682362484","25.0262817597894"
"5.931014555E9","廣益藥局","板橋區","新北市板橋區自由路21號","黃神綜","02-22547485","296973.66","2768401.51","121.465445451108","25.0229613592174"
"5.931011376E9","杏泰藥局","板橋區","新北市板橋區雙十路2段4-7號","鄭盛宗","02-22511834","298163.87","2768689.58","121.477248602368","25.0255246702097"
"5.93104018E9","福雄藥局","中和區","新北市中和區景平路540號","黃敏雄","02-22499894","300723.46","2765296.63","121.50248581894","24.9948094331995"
"5.931040019E9","大榮藥局","中山路","新北市中山路2段127號","周淑慎","02-22497965","296968","2767206","121.465348676","25.0121683607"
"5.931044704E9","惠民藥局","中和區","新北市中和區中興街153號1樓","陳裕成","02-22475303","300476.48","2764879.02","121.500023907577","24.9910474856375"
"5.931043501E9","悅聖藥局","中和區","新北市中和區圓通路149號1樓","林美惠","02-22470133","300305.88","2765390.28","121.498352624791","24.9956688009887"
"5.931032384E9","宏恩藥局","永和區","新北市永和區中正路143號","葉榮光","02-22452450","302107.15","2765685.35","121.516207367387","24.9982718468723"
"5.931040144E9","安康藥局","中和區","新北市中和區圓通路309號","蘇彥明","02-22450837","299791.96","2764842.82","121.493241915966","24.990743316436"
"5.931043047E9","藥安藥局","中和區","新北市中和區廣福路16號1樓","白三奇","02-22447066","300989.75","2766179.1","121.505156201766","25.0027674728275"
"5.931043181E9","建琳藥局","中和區","新北市中和區景安路202-1號","蔡明志","02-22427887","300880.76","2764900.19","121.504029427201","24.9912250672934"
"5.931043538E9","三越藥局","中和區","新北市中和區復興路277號1樓","陳姿伶","02-22427215","300714.96","2764785.64","121.502382825876","24.9901964634604"
"5.931042611E9","安華藥局","中和區","新北市中和區圓通路293-2號2樓","余鏡鴻","02-22426010","299966.01","2765037.19","121.49497301215","24.9924923754185"
"5.931040617E9","田邊藥局","中和區","新北市中和區泰和街43號1樓","陳淑芬","02-22407725","300380.75","2765806.33","121.499109428787","24.9994224082081"
"5.931043529E9","新雙和藥師藥局","中和區","新北市中和區中正路281-8號1樓","陳鳳香","02-22404276","299954.25","2765171.73","121.494861409958","24.9937073861956"
"5.931032875E9","上安藥局","永和區","新北市永和區仁愛路62號1樓","曾重哲","02-22328565","301815.68","2767364.38","121.513382907592","25.0134401844748"
"5.931032286E9","宏瑞藥局","永和區","新北市永和區文化路78號","方品又","02-22311663","301885.77","2767562.66","121.514084839859","25.0152278363518"
"5.931040055E9","瑞發藥局","中和區","新北市中和區民享街56-1號","王椿炎","02-22235319","297843.08","2766127.3","121.473981198987","25.0024023695916"
"5.931040573E9","欣大藥局","中和區","新北市中和區連城路372-3號3樓","楊玉梅","02-22217036","298625.23","2765358.37","121.481702627729","24.9954356067374"
"5.931040822E9","國新藥局","中和區","新北市中和區員山路146-4號","施漢","02-22212322","298553.27","2765452.88","121.480993122384","24.9962911520256"
"5.931050202E9","吉順藥局","新店區","新北市新店區安康路2段225號","林吉男","02-22119587","301359.56","2761300.56","121.50863867362","24.9587112490266"
"5.93105292E9","碧潭大藥局","新店區","新北市新店區碧潭路41號1樓","林入萬","02-22112271","303937.35","2761056.64","121.534157413478","24.9564197744417"
"593106A584","記安大藥局","新莊區","新北市新莊區天祥街46號1樓","詹美玲","02-22095331","292060.36","2769047.13","121.416782093671","25.0289344898315"
"5.93106858E9","春元藥局","新莊區","新北市新莊區龍安路278巷2號1樓","張素月","02-22085202","292605.72","2767969.27","121.422152743031","25.0191882355524"
"5.931069201E9","招安藥師藥局","新莊區","新北市新莊區西盛街338號1樓","張添宏","02-22085138","293193.68","2767436.76","121.42796160183","25.0143640411373"
"5.931069747E9","禾佳藥局","新莊區","新北市新莊區民安西路154號1樓","林士翔","02-22080189","293001.47","2767663.46","121.426064316219","25.0164161432548"
"593106A502","鼎極藥局","新莊區","新北市新莊區民安西路376號-1、-3","蘇素月","02-22073228","293148.71","2767021.79","121.427503107949","25.0106188752183"
"593106A011","八德藥局","新莊區","新北市新莊區八德街3號2樓","郭瑞棠","02-22071315","292948.57","2768359.24","121.425561808261","25.0226992597584"
"5.931068464E9","健安藥局","新莊區","新北市新莊區民安西路209號1樓","葉育誠","02-22070391","293001.67","2767473.62","121.426060385183","25.0147022496138"
"5.931069541E9","立威藥局","新莊區","新北市新莊區民安西路6號1樓","林欣洋","02-22068690","293038","2768260.59","121.426444902459","25.0218060166202"
"5.931068151E9","世鴻藥局","新莊區","新北市新莊區民安路137巷2弄2號1樓","郭建裕","02-22066722","292932.73","2768529.06","121.425410181038","25.0242328353287"
"5.93106581E9","吉田藥局","新莊區","新北市新莊區西盛街313號","溫國雄","02-22065185","293210.72","2767525.36","121.428133267032","25.0151634438499"
"5.931067494E9","福營藥局","新莊區","新北市新莊區富國路107號2樓","鍾勝利","02-22059697","292732.99","2768620.68","121.423433879583","25.0250656200561"
"593106A486","躍獅新豐藥局","新莊區","新北市新莊區豐年街16號1樓","陳建仲","02-22058055","295036.65","2769483.88","121.446288114106","25.0327918689327"
"593106A155","日榮藥局","新莊區","新北市新莊區龍安路461號1樓","羅清政","02-22056955","292876.75","2767905.03","121.424836127553","25.0186006099018"
"5.931069854E9","康民藥局","新莊區","新北市新莊區富國路110號1樓","吳富祥","02-22054439","292586.73","2768635.37","121.421985071374","25.0252023512028"
"5.931068624E9","瑞豐大藥局","新莊區","新北市新莊區後港一路105號1樓","施志鴻","02-22049932","293226.45","2768854.89","121.428330698203","25.0271660919208"
"5.931067092E9","恩泰藥局","新莊區","新北市新莊區民安西路265號-1","范嘉恩","02-22049650","293020.77","2767273.28","121.426243409494","25.0128929920613"
"5.931068302E9","宏發藥局","新莊區","新北市新莊區民安西路263號1樓","陳和淞","02-22048303","293014.42","2767292.33","121.426181090614","25.0130651588907"
"593106A477","喜悅藥局","新莊區","新北市新莊區後港一路55號1樓","許芳銘","02-22047442","293010.22","2768781.12","121.42618588686","25.0265062654717"
"5.93106989E9","紫竹藥師藥局","新莊區","新北市新莊區龍安路323號1樓","劉志偉","02-22046595","292566.11","2768013.77","121.421761655821","25.0195910471499"
"5.931068866E9","大愛藥師藥局","新莊區","新北市新莊區後港一路69號1樓","祝貫文","02-22042119","293061.02","2768798.72","121.426689802485","25.0266636681131"
"5.93106769E9","大林藥局","新莊區","新北市新莊區後港一路31巷1弄1號","鄭順民","02-22040519","292902.07","2768769.69","121.42511383198","25.0264061584257"
"5.931069372E9","羽豐藥局","新莊區","新北市新莊區新莊路382號1樓","李峰政","02-22029812","295320.34","2769568.96","121.449102027105","25.0335515582153"
"5.931068759E9","森活藥局","新莊區","新北市新莊區民安路220-1號","許育隆","02-22027927","292990.9","2768347.47","121.425980902599","25.022591761523"
"5.931069774E9","真安綜合大藥局","新莊區","新北市新莊區四維路205號1樓","盧克威","02-22026188","292582.1","2768100.64","121.421922723719","25.0203748590631"
"5.931069952E9","德翰藥局","新莊區","新北市新莊區四維路171巷1至3號","林建治","02-22025576","292656.52","2768222.46","121.42266382247","25.0214725836255"
"5.931068508E9","凱盛藥局","新莊區","新北市新莊區西盛街199號","張為凱","02-22024914","293217.07","2767735.71","121.428202766145","25.0170622687316"
"5.931069452E9","可樂藥局","新莊區","新北市新莊區建安街45號1樓","何冠徵","02-22023885","293267.37","2768674.74","121.428730566385","25.025538545499"
"5.931060146E9","海山藥局","新莊區","新北市新莊區景德路425號","柯受祿","02-22019804","294873.64","2769541.1","121.444674723737","25.0333132985102"
"5.931069265E9","錦安藥局","新莊區","新北市新莊區民安路201號1樓","李素修","02-22011242","293019.3","2768332.85","121.426261851753","25.0224589920234"
"5.931069498E9","新杏藥局","新莊區","新北市新莊區新泰路99號1樓","許毅帆","02-22011012","295312.4","2769725.86","121.449028527475","25.0349682853638"
"5.931015061E9","雙十健保藥局","板橋區","新北市板橋區雙十路2段138號2樓","徐武秋","02-82537713","297814.1","2769079.73","121.473796353949","25.0290580400774"
"5.93101638E9","樂心藥局","板橋區","新北市板橋區中山路2段160號1樓","黃保羅","02-29636339","298129.29","2767751.35","121.476873219775","25.0170553623187"
"5.931016504E9","仁泰藥局","板橋區","新北市板橋區四川路2段33號1樓","黃昭屏","02-89672133","295863.02","2765341.07","121.454339105301","24.9953654943013"
"5.931013343E9","晉麟藥局","板橋區","新北市板橋區懷德街78巷4號","游秀庭","02-22509069","298242.12","2769366.8","121.478047625924","25.0316361421125"
"5.931013361E9","長欣藥師藥局","板橋區","新北市板橋區中山路2段505巷36號","陳慈鶴","02-29585308","298654.57","2768351.45","121.482098836476","25.0224563301177"
"5.931013389E9","谷全藥局","板橋區","新北市板橋區裕民街49號","洪茂雄","02-22561856","296557.83","2769014.45","121.461345945188","25.0285077909435"
"5.931013441E9","擎天藥局","板橋區","新北市板橋區重慶路235號1樓","許貴玲","02-89525981","296751.47","2765956.77","121.463161120463","25.0008969301623"
"5.931112145E9","汐止健康人生藥局","汐止區","新北市汐止區忠孝東路269號","劉美惠","02-86421820","316918.84","2773483.01","121.663313179595","25.0680856292631"
"5.931112467E9","建忠藥局","汐止區","新北市汐止區建成路37巷11號1樓","薛曼?","02-26422101","316938.09","2773966.16","121.663527495219","25.0724464744122"
"5.931181195E9","健康小站藥局","深坑區","新北市深坑區埔新里北深路2段75號","高培原","02-26629568","312416","2766333.58","121.618358492446","25.0037346240036"
